achievement_count,athlete.id,athlete.resource_state,athlete_count,average_speed,comment_count,commute,display_hide_heartrate_option,distance,elapsed_time,elev_high,elev_low,external_id,flagged,from_accepted_tag,has_heartrate,has_kudoed,heartrate_opt_out,id,kudos_count,manual,map.id,map.resource_state,map.summary_polyline,max_speed,moving_time,name,photo_count,pr_count,private,resource_state,sport_type,start_date,start_date_local,timezone,total_elevation_gain,total_photo_count,trainer,type,upload_id,upload_id_str,utc_offset,visibility,average_cadence,average_temp,average_watts,device_name,device_watts,end_latlng1,end_latlng2,kilojoules,max_watts,start_latlng1,start_latlng2,weighted_average_watts,workout_type
0,159183565,1,1,2.754,0,FALSE,FALSE,1.02,1788,0,0,stripped_garmin_ping_522215563748,FALSE,FALSE,FALSE,FALSE,FALSE,17003152350,0,FALSE,a17003152350,2,,8.64,1333,Afternoon Swim,0,0,FALSE,2,Swim,2026-01-10T16:35:38Z,2026-01-10T16:35:38Z,(GMT+00:00) Africa/Abidjan,0,0,TRUE,Swim,18096944188,18096944188,0,everyone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,159183565,1,1,2.7108,0,FALSE,FALSE,1.02,1669,0,0,stripped_garmin_ping_520985189188,FALSE,FALSE,FALSE,FALSE,FALSE,16965955637,0,FALSE,a16965955637,2,,6.408,1354,Evening Swim,0,0,FALSE,2,Swim,2026-01-06T18:39:17Z,2026-01-06T18:39:17Z,(GMT+00:00) Africa/Abidjan,0,0,TRUE,Swim,18059415939,18059415939,0,everyone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,159183565,1,1,2.6856,0,FALSE,FALSE,1.02,1682,0,0,stripped_garmin_ping_519846100802,FALSE,FALSE,FALSE,FALSE,FALSE,16932412103,0,FALSE,a16932412103,2,,10.8,1367,Morning Swim,0,0,FALSE,2,Swim,2026-01-04T10:23:13Z,2026-01-04T10:23:13Z,(GMT+00:00) Africa/Abidjan,0,0,TRUE,Swim,18025520275,18025520275,0,everyone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,159183565,1,1,2.682,0,FALSE,FALSE,1.02,1696,0,0,stripped_garmin_ping_519640975578,FALSE,FALSE,FALSE,FALSE,FALSE,16927471107,0,FALSE,a16927471107,2,,6.048,1369,Afternoon Swim,0,0,FALSE,2,Swim,2026-01-03T16:45:00Z,2026-01-03T16:45:00Z,(GMT+00:00) Africa/Abidjan,0,0,TRUE,Swim,18020496598,18020496598,0,everyone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,159183565,1,1,2.5524,0,FALSE,FALSE,1.02,1692,0,0,stripped_garmin_ping_519579769417,FALSE,FALSE,FALSE,FALSE,FALSE,16925403476,0,FALSE,a16925403476,2,,9,1438,Evening Swim,0,0,FALSE,2,Swim,2026-01-02T18:36:32Z,2026-01-02T18:36:32Z,(GMT+00:00) Africa/Abidjan,0,0,TRUE,Swim,18018417610,18018417610,0,everyone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,159183565,1,1,2.6496,0,FALSE,FALSE,0.81,1445,0,0,stripped_garmin_ping_518420380342,FALSE,FALSE,FALSE,FALSE,FALSE,16892310989,0,FALSE,a16892310989,2,,21.6,1101,Morning Swim,0,0,FALSE,2,Swim,2025-12-31T10:02:09Z,2025-12-31T10:02:09Z,(GMT+00:00) Africa/Abidjan,0,0,TRUE,Swim,17984836402,17984836402,0,everyone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,159183565,1,1,2.6136,0,FALSE,FALSE,1.17,2109,0,0,stripped_garmin_ping_518420332853,FALSE,FALSE,FALSE,FALSE,FALSE,16892309820,0,FALSE,a16892309820,2,,23.759999999999998,1612,Morning Swim,0,0,FALSE,2,Swim,2025-12-29T10:22:45Z,2025-12-29T10:22:45Z,(GMT+00:00) Africa/Abidjan,0,0,TRUE,Swim,17984835309,17984835309,0,everyone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,159183565,1,1,2.9232000000000005,0,FALSE,FALSE,1.2,1713,0,0,stripped_garmin_ping_518420265182,FALSE,FALSE,FALSE,FALSE,FALSE,16892303158,0,FALSE,a16892303158,2,,15.912,1478,Morning Swim,0,0,FALSE,2,Swim,2025-12-28T10:22:48Z,2025-12-28T10:22:48Z,(GMT+00:00) Africa/Abidjan,0,0,TRUE,Swim,17984828443,17984828443,0,everyone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,159183565,1,1,2.7828,0,FALSE,FALSE,0.33,443,0,0,stripped_garmin_ping_515934775300,FALSE,FALSE,FALSE,FALSE,FALSE,16826952738,0,FALSE,a16826952738,2,,5.184,427,Morning Swim,0,0,FALSE,2,Swim,2025-12-24T08:54:50Z,2025-12-24T08:54:50Z,(GMT+00:00) Africa/Abidjan,0,0,TRUE,Swim,17918334947,17918334947,0,everyone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,159183565,1,1,3.9132,0,FALSE,FALSE,0.3,290,0,0,stripped_garmin_ping_515934775300,FALSE,FALSE,FALSE,FALSE,FALSE,16826952730,0,FALSE,a16826952730,2,,7.2,276,Morning Swim,0,0,FALSE,2,Swim,2025-12-24T08:49:14Z,2025-12-24T08:49:14Z,(GMT+00:00) Africa/Abidjan,0,0,TRUE,Swim,17918334754,17918334754,0,everyone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,159183565,1,1,2.7936,0,FALSE,FALSE,1.02,1496,0,0,stripped_garmin_ping_515579000381,FALSE,FALSE,FALSE,FALSE,FALSE,16817714805,0,FALSE,a16817714805,2,,24.48,1314,Morning Swim,0,0,FALSE,2,Swim,2025-12-23T08:42:35Z,2025-12-23T08:42:35Z,(GMT+00:00) Africa/Abidjan,0,0,TRUE,Swim,17908987225,17908987225,0,everyone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,159183565,1,1,2.6388,0,FALSE,FALSE,1.05,1732,0,0,stripped_garmin_ping_514896318122,FALSE,FALSE,FALSE,FALSE,FALSE,16800688867,0,FALSE,a16800688867,2,,9.864,1433,Morning Swim,0,0,FALSE,2,Swim,2025-12-21T10:15:24Z,2025-12-21T10:15:24Z,(GMT+00:00) Africa/Abidjan,0,0,TRUE,Swim,17891771082,17891771082,0,everyone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,159183565,1,1,2.5452,0,FALSE,FALSE,1.02,1716,0,0,stripped_garmin_ping_514884530550,FALSE,FALSE,FALSE,FALSE,FALSE,16800073721,0,FALSE,a16800073721,2,,5.688000000000001,1442,Afternoon Swim,0,0,FALSE,2,Swim,2025-12-20T16:35:20Z,2025-12-20T16:35:20Z,(GMT+00:00) Africa/Abidjan,0,0,TRUE,Swim,17891151363,17891151363,0,everyone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,159183565,1,1,2.6352,0,FALSE,FALSE,0.93,1567,0,0,stripped_garmin_ping_514549036146,FALSE,FALSE,FALSE,FALSE,FALSE,16791702817,0,FALSE,a16791702817,2,,23.328000000000003,1270,Evening Swim,0,0,FALSE,2,Swim,2025-12-18T18:36:20Z,2025-12-18T18:36:20Z,(GMT+00:00) Africa/Abidjan,0,0,TRUE,Swim,17882634590,17882634590,0,everyone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,159183565,1,1,10.314000000000002,0,FALSE,FALSE,2.5269,888,9,1.8,stripped_garmin_ping_513032167926,FALSE,FALSE,FALSE,FALSE,FALSE,16753552240,0,FALSE,a16753552240,2,qvxxHx}b@V]PATZZFL?d@Ib@AjAHPFb@?XFHAj@Pb@APBL?TBPJHABGFmACMi@oCOi@Iu@w@gBOy@W{@Ui@KIYH[`@IFQCY[_AqBiAiDUg@Ia@Sc@G_@A]@QEW@Kf@Qf@YJQJIHALALHFLJ`@B@BAEEFI?QBCHGTBLB^KLBHDTj@`@bD\nAJh@r@fCPjBDL\`@FBJCJG\c@LIXLL@|@Al@OD?H@N?DBLlA?ZENUBGHCnAMl@Cr@Sj@GNGDUA_@DEAGMc@e@GMs@q@SYIY[]S_@U{@Kc@Qg@Q_AM]MgAIWMQg@}AIYAKm@oAOe@]w@ES?]@BADG@IEEKICe@d@w@\CDFFFNNfAHRN`AnAjDTr@R`@J^n@xB?RADi@b@GHBP@TCVGHe@d@GPH^Bn@JRTLHRF^JP@J,16.488,882,Evening Run,0,0,FALSE,2,Run,2025-12-12T18:11:21Z,2025-12-12T18:11:21Z,(GMT+00:00) Europe/London,8,0,FALSE,Run,17844014632,17844014632,0,everyone,NA,NA,NA,NA,NA,51.412485,-0.183965,NA,NA,51.413691,-0.184127,NA,NA
0,159183565,1,1,2.2680000000000002,0,FALSE,FALSE,0.99,1817,0,0,stripped_garmin_ping_511150561450,FALSE,FALSE,FALSE,FALSE,FALSE,16703650670,0,FALSE,a16703650670,2,,7.776000000000001,1571,Evening Swim,0,0,FALSE,2,Swim,2025-12-08T19:22:24Z,2025-12-08T19:22:24Z,(GMT+00:00) Africa/Abidjan,0,0,TRUE,Swim,17793480018,17793480018,0,everyone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,159183565,1,14,8.0856,0,FALSE,FALSE,5.3731,2462,40.8,21,stripped_garmin_ping_507639193820,FALSE,FALSE,FALSE,FALSE,FALSE,16608991063,0,FALSE,a16608991063,2,irmyHn|ZMPOHYKU@UHYRKNOBYTYFGFMVEBECEDCPGDE@CFE@CH}@LGHSH]Ha@Dq@X[Au@Mo@DQAGBQZ]`@K\Dl@P\D\I\@?EA@@EBCLMBOIAICAOLM?MB_@RmAZk@RYTWt@MNG?IAOKIC{@?i@BQDSAUDs@@g@RcAJg@AUHmB@YDSHi@?SHk@HSJQD{@b@m@TeAp@e@Pu@J}@@]HS?c@LWRu@z@w@rAe@x@Uv@Yl@Un@_@j@Sf@IrABzACRIb@Bb@A`@Ur@YZOHCFKp@IxBg@hCCZGRY`COh@Gd@[bAGd@]nAIn@K\m@bDUt@CVQr@Id@KTCRB\B~@Ul@SZ@XBBT@`@J^NNJhCd@j@Rd@HlBf@\LPNZFnAh@d@Jt@^pBl@|Bz@d@Hz@I\DRFHHZ|@RdAVn@P~CV~AF@BEx@yAL_@R_AFQn@i@h@]p@q@L[JMHUR[\cAHO^{@t@mAXa@zAoA`@Q\Id@]b@Sl@e@VOPi@HkAJa@t@aBf@sAPm@Ju@d@aHDkAGg@Uw@QiACgEE[IWYuDOcAIuBMi@?OCMKkA[oBGo@K[CQE]Ac@Ku@EMKo@Im@Kg@Bg@`@]JMBIGy@[qCBQHGHQXOVQh@KH?^K`@OPMTAFHAAl@CBCGs@Qs@GkAHu@HiADOHIZCHHDLFf@PPAB@JB@X@r@Yd@]HAPINCRONIlASJKj@WPCj@UPCLITEn@[PGNMZOVGH@VEh@UBMJI?EBAOWU}@c@iACK@a@E[g@_C,18.215999999999998,2392,Morning Run,0,0,FALSE,2,Run,2025-11-30T10:31:29Z,2025-11-30T10:31:29Z,(GMT+00:00) Europe/London,24,0,FALSE,Run,17697381410,17697381410,0,everyone,NA,NA,NA,NA,NA,51.520693,-0.140707,NA,NA,51.520538,-0.142954,NA,NA
0,159183565,1,1,2.6928,0,FALSE,FALSE,1.02,1528,0,0,stripped_garmin_ping_505500552167,FALSE,FALSE,FALSE,FALSE,FALSE,16551234417,1,FALSE,a16551234417,2,,18,1363,Morning Swim,0,0,FALSE,2,Swim,2025-11-23T10:25:30Z,2025-11-23T10:25:30Z,(GMT+00:00) Africa/Abidjan,0,0,TRUE,Swim,17638613432,17638613432,0,everyone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,159183565,1,1,2.7576,0,FALSE,FALSE,0.9,1180,0,0,stripped_garmin_ping_504578681228,FALSE,FALSE,FALSE,FALSE,FALSE,16527045333,0,FALSE,a16527045333,2,,7.2,1175,Afternoon Swim,0,0,FALSE,2,Swim,2025-11-21T17:50:52Z,2025-11-21T17:50:52Z,(GMT+00:00) Africa/Abidjan,0,0,TRUE,Swim,17614076783,17614076783,0,everyone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,159183565,1,1,2.502,0,FALSE,FALSE,1.02,1477,0,0,stripped_garmin_ping_504211312029,FALSE,FALSE,FALSE,FALSE,FALSE,16517685382,0,FALSE,a16517685382,2,,2.952,1467,Evening Swim,0,0,FALSE,2,Swim,2025-11-20T18:22:35Z,2025-11-20T18:22:35Z,(GMT+00:00) Africa/Abidjan,0,0,TRUE,Swim,17604596744,17604596744,0,everyone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,159183565,1,1,2.6352,0,FALSE,FALSE,1.05,1561,0,0,stripped_garmin_ping_502722602534,FALSE,FALSE,FALSE,FALSE,FALSE,16477574958,0,FALSE,a16477574958,2,,6.768,1434,Morning Swim,0,0,FALSE,2,Swim,2025-11-16T10:29:40Z,2025-11-16T10:29:40Z,(GMT+00:00) Africa/Abidjan,0,0,TRUE,Swim,17564185277,17564185277,0,everyone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,159183565,1,1,1.9548,0,FALSE,FALSE,0.3,571,0,0,stripped_garmin_ping_502722535558,FALSE,FALSE,FALSE,FALSE,FALSE,16477568812,0,FALSE,a16477568812,2,,7.2,552,Afternoon Swim,0,0,FALSE,2,Swim,2025-11-15T16:38:31Z,2025-11-15T16:38:31Z,(GMT+00:00) Africa/Abidjan,0,0,TRUE,Swim,17564179181,17564179181,0,everyone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,159183565,1,1,2.574,0,FALSE,FALSE,1.02,1607,0,0,stripped_garmin_ping_502722486535,FALSE,FALSE,FALSE,FALSE,FALSE,16477568686,0,FALSE,a16477568686,2,,3.3120000000000003,1427,Evening Swim,0,0,FALSE,2,Swim,2025-11-13T19:00:52Z,2025-11-13T19:00:52Z,(GMT+00:00) Africa/Abidjan,0,0,TRUE,Swim,17564179049,17564179049,0,everyone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,159183565,1,1,2.4156000000000004,0,FALSE,FALSE,1.02,1785,0,0,stripped_garmin_ping_500964462711,FALSE,FALSE,FALSE,FALSE,FALSE,16428418245,0,FALSE,a16428418245,2,,7.776000000000001,1519,Evening Swim,0,0,FALSE,2,Swim,2025-11-11T18:51:55Z,2025-11-11T18:51:55Z,(GMT+00:00) Africa/Abidjan,0,0,TRUE,Swim,17514614469,17514614469,0,everyone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,159183565,1,1,2.4732000000000003,0,FALSE,FALSE,0.99,1663,0,0,stripped_garmin_ping_500412515893,FALSE,FALSE,FALSE,FALSE,FALSE,16411580750,0,FALSE,a16411580750,2,,8.352,1441,Morning Swim,0,0,FALSE,2,Swim,2025-11-09T09:56:46Z,2025-11-09T09:56:46Z,(GMT+00:00) Africa/Abidjan,0,0,TRUE,Swim,17497684979,17497684979,0,everyone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,159183565,1,1,2.5704,0,FALSE,FALSE,1.05,1606,0,0,stripped_garmin_ping_500412423099,FALSE,FALSE,FALSE,FALSE,FALSE,16411580605,0,FALSE,a16411580605,2,,4.032000000000001,1470,Afternoon Swim,0,0,FALSE,2,Swim,2025-11-08T16:30:45Z,2025-11-08T16:30:45Z,(GMT+00:00) Africa/Abidjan,0,0,TRUE,Swim,17497684929,17497684929,0,everyone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,159183565,1,1,2.5956,0,FALSE,FALSE,1.02,1509,0,0,stripped_garmin_ping_499143350174,FALSE,FALSE,FALSE,FALSE,FALSE,16377094098,0,FALSE,a16377094098,2,,3.6,1414,Evening Swim,0,0,FALSE,2,Swim,2025-11-06T18:50:46Z,2025-11-06T18:50:46Z,(GMT+00:00) Africa/Abidjan,0,0,TRUE,Swim,17462836650,17462836650,0,everyone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,159183565,1,1,3.0492,0,FALSE,FALSE,1.02,1301,0,0,stripped_garmin_ping_498725472619,FALSE,FALSE,FALSE,FALSE,FALSE,16364661104,0,FALSE,a16364661104,2,,15.408000000000001,1204,Evening Swim,0,0,FALSE,2,Swim,2025-11-04T18:43:20Z,2025-11-04T18:43:20Z,(GMT+00:00) Africa/Abidjan,0,0,TRUE,Swim,17450346798,17450346798,0,everyone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,159183565,1,1,2.718,0,FALSE,FALSE,1,1527,0,0,stripped_garmin_ping_491454662528,FALSE,FALSE,FALSE,FALSE,FALSE,16156903606,0,FALSE,a16156903606,2,,21.6,1325,Lunch Swim,0,0,FALSE,2,Swim,2025-10-12T11:51:37Z,2025-10-12T12:51:37Z,(GMT+01:00) Africa/Algiers,0,0,TRUE,Swim,17240452217,17240452217,3600,everyone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,159183565,1,1,2.8728000000000002,0,FALSE,FALSE,0.68,986,0,0,stripped_garmin_ping_489134317534,FALSE,FALSE,FALSE,FALSE,FALSE,16088562129,0,FALSE,a16088562129,2,,15.984000000000002,852,Evening Swim,0,0,FALSE,2,Swim,2025-10-09T17:48:58Z,2025-10-09T18:48:58Z,(GMT+01:00) Africa/Algiers,0,0,TRUE,Swim,17171367841,17171367841,3600,everyone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,159183565,1,19,8.6544,0,FALSE,FALSE,5.4479,2375,47,35.4,stripped_garmin_ping_488415003417,FALSE,FALSE,FALSE,FALSE,FALSE,16066633161,0,FALSE,a16066633161,2,_gnyHpj[D\CBEEOLQ@YES@a@LOPSDONy@RMHK@Q?[LIGSEI?WHQAMDKCO@GA]Ae@DWCGFM@w@IW@ICk@@SC]DYC]?wAFK?ICc@Ca@Jo@DSBUC_@?GAMDQEa@HI?GEO?WDQEUDSFWAKB]PI@GJIDK@IDMBa@P]FI?g@TSLw@X_@R{@Pi@Ze@Lq@Xy@Pu@^s@LKJI?WFMLYDc@Zg@RYDYL{@T[NQ?QLM@EJQL]h@ONs@zAUrAGPSbBU|@Ip@Qp@GVElAFd@?`@PfADn@RpARv@@^TjALpALx@Bf@Ln@Bb@Ll@Fd@@DB?PtAj@~CFt@\bCHPDd@J^Jf@VtBPx@VhBZhAFv@^pBH`AHX@XHH@XL`@D^ZdA@\HPLNTLTZVHFLTRHPNPVPJNPLFHVBBB`@^^d@b@Vl@z@HFFBJVHFJ?DBFAHF\V^n@ZND?\HNCh@FZELM\GFEp@GXQTC\[RC\I`AoANe@`AqBZo@Za@HYdAcBHSpA}Bv@iB^i@Ti@RMz@mBPY~@eAj@_@NSj@]l@c@XMZ_@TKXSZc@P_@l@aC^iALm@Na@Ru@N[`@}AHc@Rk@J}@KuBSw@Aq@OiA]aDGU?]O{BSgAAa@GSC_ACKAc@Gc@Co@I_@A]Mk@@QGKAQ@]GQ?]UqACmAGKGYOmAAUKe@AYOgAA[GW?WGUEe@EmAIm@?IFEJQ`@MDK,14.976,2266,Morning Run,0,0,FALSE,2,Run,2025-10-04T09:42:16Z,2025-10-04T10:42:16Z,(GMT+00:00) Europe/London,39,0,FALSE,Run,17149232732,17149232732,3600,everyone,NA,NA,NA,NA,NA,51.525039,-0.145706,NA,NA,51.523848,-0.145207,NA,NA
0,159183565,1,1,2.7864,0,FALSE,FALSE,1,1506,0,0,stripped_garmin_ping_488414589206,FALSE,FALSE,FALSE,FALSE,FALSE,16066614699,0,FALSE,a16066614699,2,,23.976000000000003,1292,Evening Swim,0,0,FALSE,2,Swim,2025-09-29T18:17:53Z,2025-09-29T19:17:53Z,(GMT+01:00) Africa/Algiers,0,0,TRUE,Swim,17149214366,17149214366,3600,everyone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,159183565,1,1,3.0348,0,FALSE,FALSE,0.51,727,0,0,stripped_garmin_ping_484188730870,FALSE,FALSE,FALSE,FALSE,FALSE,15936083820,0,FALSE,a15936083820,2,,26.28,605,Evening Swim,0,0,FALSE,2,Swim,2025-09-23T18:13:11Z,2025-09-23T19:13:11Z,(GMT+01:00) Africa/Algiers,0,0,TRUE,Swim,17016602733,17016602733,3600,everyone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,159183565,1,1,1.8684,0,FALSE,FALSE,0.5247999999999999,1012,19.2,17.8,stripped_garmin_ping_482834086956,FALSE,FALSE,FALSE,FALSE,FALSE,15893957527,0,FALSE,a15893957527,2,s_urFm`uxBIHMd@E?A@GC^v@?HSL@@ADH@AD,4.824000000000001,1012,Afternoon Swim,0,0,FALSE,2,Swim,2025-09-21T12:09:03Z,2025-09-21T14:09:03Z,(GMT+01:00) Europe/Tirane,0,0,FALSE,Swim,16973450667,16973450667,7200,everyone,NA,NA,NA,NA,NA,39.925967,19.936803,NA,NA,39.92586,19.937511,NA,NA
0,159183565,1,1,1.746,0,FALSE,FALSE,0.21330000000000002,440,26.4,26.3,stripped_garmin_ping_482834006272,FALSE,FALSE,FALSE,FALSE,FALSE,15893957377,0,FALSE,a15893957377,2,uzgrFijeyBWHAAA@ACDJHKGFDCO@@CDAF@C@ADFEI@AABCADGD?AF@@GCA,3.744,440,Morning Swim,0,0,FALSE,2,Swim,2025-09-21T06:31:57Z,2025-09-21T08:31:57Z,(GMT+01:00) Europe/Tirane,0,0,FALSE,Swim,16973450553,16973450553,7200,everyone,NA,NA,NA,NA,NA,39.858642,20.020976,NA,NA,39.858515,20.021017,NA,NA
0,159183565,1,1,1.5552,0,FALSE,FALSE,1.0266,2765,7.4,7.2,stripped_garmin_ping_482381218702,FALSE,FALSE,FALSE,FALSE,FALSE,15879144629,0,FALSE,a15879144629,2,gjvqFu``yBf@L?CQWC@ME?BAEEFC@ROCVED_@PK@ECNUNF@GNCNFTqB,6.274800000000001,2378,Lunch Swim,0,0,FALSE,2,Swim,2025-09-20T09:10:24Z,2025-09-20T11:10:24Z,(GMT+01:00) Europe/Tirane,0,0,FALSE,Swim,16958196041,16958196041,7200,everyone,NA,NA,NA,NA,NA,39.768643,19.994434,NA,NA,39.768842,19.993873,NA,NA
0,159183565,1,1,1.6704,0,FALSE,FALSE,0.4422,954,26.4,26.3,stripped_garmin_ping_482233167285,FALSE,FALSE,FALSE,FALSE,FALSE,15872533316,0,FALSE,a15872533316,2,izgrFijeyB]DKADDF?AC@BCBBA@BE?JMAH@FPABCGEC@IIO@EA@DJ@DAEEMBJFBCBHKSC@@DBJFFGMDJC??C@B@?,3.672,954,Morning Swim,0,0,FALSE,2,Swim,2025-09-20T06:13:47Z,2025-09-20T08:13:47Z,(GMT+01:00) Europe/Tirane,0,0,FALSE,Swim,16951420559,16951420559,7200,everyone,NA,NA,NA,NA,NA,39.858583,20.020895,NA,NA,39.858458,20.021015,NA,NA
0,159183565,1,1,2.6532,0,FALSE,FALSE,1,1644,0,0,stripped_garmin_ping_480818481478,FALSE,FALSE,FALSE,FALSE,FALSE,15827570567,0,FALSE,a15827570567,2,,28.8,1356,Evening Swim,0,0,FALSE,2,Swim,2025-09-15T18:41:47Z,2025-09-15T19:41:47Z,(GMT+01:00) Africa/Algiers,0,0,TRUE,Swim,16905296014,16905296014,3600,everyone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,159183565,1,1,2.9412,0,FALSE,FALSE,1.02,1697,0,0,stripped_garmin_ping_475905051821,FALSE,FALSE,FALSE,FALSE,FALSE,15667526349,0,FALSE,a15667526349,2,,39.816,1249,Evening Swim,0,0,FALSE,2,Swim,2025-09-01T17:13:12Z,2025-09-01T18:13:12Z,(GMT+01:00) Africa/Algiers,0,0,TRUE,Swim,16735024068,16735024068,3600,everyone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,159183565,1,1,10.6128,0,FALSE,FALSE,5.0087,1699,35.6,26.4,stripped_garmin_ping_469213943145,FALSE,FALSE,FALSE,FALSE,FALSE,15448416862,0,FALSE,a15448416862,2,,18.648,1699,Evening Run,0,0,FALSE,2,Run,2025-08-13T18:32:03Z,2025-08-13T19:32:03Z,(GMT+01:00) Africa/Algiers,0,0,TRUE,Run,16497808463,16497808463,3600,everyone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,159183565,1,1,2.9160000000000004,0,FALSE,FALSE,1.02,1434,0,0,stripped_garmin_ping_469048771179,FALSE,FALSE,FALSE,FALSE,FALSE,15441673027,0,FALSE,a15441673027,2,,36.72,1259,Evening Swim,0,0,FALSE,2,Swim,2025-08-12T17:31:01Z,2025-08-12T18:31:01Z,(GMT+01:00) Africa/Algiers,0,0,TRUE,Swim,16490642237,16490642237,3600,everyone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
